 Total battles: 737681
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 646  | Makuhita           |  0.00149% | 22     |  0.001% | 15     |  0.001% | 
 | 647  | Finneon            |  0.00149% | 22     |  0.001% | 13     |  0.001% | 
 | 648  | Flaaffy            |  0.00149% | 22     |  0.001% | 20     |  0.002% | 
 | 649  | Timburr            |  0.00149% | 22     |  0.001% | 15     |  0.001% | 
 | 650  | Litleo             |  0.00149% | 22     |  0.001% | 21     |  0.002% | 
 | 651  | Mienfoo            |  0.00149% | 22     |  0.001% | 17     |  0.001% | 
 | 652  | Slugma             |  0.00142% | 21     |  0.001% | 19     |  0.002% | 
 | 653  | Spinarak           |  0.00142% | 21     |  0.001% | 19     |  0.002% | 
 | 654  | Scatterbug         |  0.00142% | 21     |  0.001% | 20     |  0.002% | 
 | 655  | Krabby             |  0.00142% | 21     |  0.001% | 19     |  0.002% | 
 | 656  | Mareep             |  0.00136% | 20     |  0.001% | 17     |  0.001% | 
 | 657  | Drilbur            |  0.00136% | 20     |  0.001% | 17     |  0.001% | 
 | 658  | Vanillish          |  0.00129% | 19     |  0.001% | 18     |  0.002% | 
 | 659  | Skiddo             |  0.00129% | 19     |  0.001% | 15     |  0.001% | 
 | 660  | Tympole            |  0.00129% | 19     |  0.001% | 12     |  0.001% | 
 | 661  | Larvitar           |  0.00129% | 19     |  0.001% | 17     |  0.001% | 
 | 662  | Swablu             |  0.00129% | 19     |  0.001% | 15     |  0.001% | 
 | 663  | Glameow            |  0.00129% | 19     |  0.001% | 13     |  0.001% | 
 | 664  | Croconaw           |  0.00129% | 19     |  0.001% | 12     |  0.001% | 
 | 665  | Skrelp             |  0.00122% | 18     |  0.001% | 18     |  0.002% | 
 | 666  | Wingull            |  0.00122% | 18     |  0.001% | 17     |  0.001% | 
 | 667  | Cubchoo            |  0.00122% | 18     |  0.001% | 16     |  0.001% | 
 | 668  | Amaura             |  0.00122% | 18     |  0.001% | 13     |  0.001% | 
 | 669  | Staryu             |  0.00122% | 18     |  0.001% | 16     |  0.001% | 
 | 670  | Clauncher          |  0.00122% | 18     |  0.001% | 14     |  0.001% | 
 | 671  | Tranquill          |  0.00122% | 18     |  0.001% | 16     |  0.001% | 
 | 672  | Panpour            |  0.00115% | 17     |  0.001% | 13     |  0.001% | 
 | 673  | Grimer             |  0.00115% | 17     |  0.001% | 14     |  0.001% | 
 | 674  | Goomy              |  0.00115% | 17     |  0.001% | 13     |  0.001% | 
 | 675  | Machop             |  0.00115% | 17     |  0.001% | 14     |  0.001% | 
 | 676  | Vibrava            |  0.00115% | 17     |  0.001% | 14     |  0.001% | 
 | 677  | Rhyhorn            |  0.00115% | 17     |  0.001% | 16     |  0.001% | 
 | 678  | Spoink             |  0.00108% | 16     |  0.001% | 15     |  0.001% | 
 | 679  | Foongus            |  0.00108% | 16     |  0.001% | 15     |  0.001% | 
 | 680  | Combee             |  0.00108% | 16     |  0.001% | 12     |  0.001% | 
 | 681  | Patrat             |  0.00108% | 16     |  0.001% | 11     |  0.001% | 
 | 682  | Spritzee           |  0.00108% | 16     |  0.001% | 12     |  0.001% | 
 | 683  | Shuppet            |  0.00102% | 15     |  0.001% | 11     |  0.001% | 
 | 684  | NidoranM           |  0.00095% | 14     |  0.001% | 10     |  0.001% | 
 | 685  | Gulpin             |  0.00095% | 14     |  0.001% | 11     |  0.001% | 
 | 686  | Deerling           |  0.00095% | 14     |  0.001% | 13     |  0.001% | 
 | 687  | Spearow            |  0.00095% | 14     |  0.001% | 12     |  0.001% | 
 | 688  | Blitzle            |  0.00095% | 14     |  0.001% | 10     |  0.001% | 
 | 689  | Igglybuff          |  0.00095% | 14     |  0.001% | 13     |  0.001% | 
 | 690  | Noibat             |  0.00095% | 14     |  0.001% | 11     |  0.001% | 
 | 691  | Poliwag            |  0.00095% | 14     |  0.001% | 11     |  0.001% | 
 | 692  | Nuzleaf            |  0.00095% | 14     |  0.001% | 10     |  0.001% | 
 | 693  | Snubbull           |  0.00088% | 13     |  0.001% | 9      |  0.001% | 
 | 694  | Rufflet            |  0.00088% | 13     |  0.001% | 10     |  0.001% | 
 | 695  | Beldum             |  0.00088% | 13     |  0.001% | 10     |  0.001% | 
 | 696  | Trubbish           |  0.00088% | 13     |  0.001% | 12     |  0.001% | 
 | 697  | Sandile            |  0.00088% | 13     |  0.001% | 12     |  0.001% | 
 | 698  | Litwick            |  0.00088% | 13     |  0.001% | 11     |  0.001% | 
 | 699  | Gothita            |  0.00081% | 12     |  0.001% | 5      |  0.000% | 
 | 700  | Golett             |  0.00081% | 12     |  0.001% | 11     |  0.001% | 
 | 701  | Paras              |  0.00075% | 11     |  0.001% | 10     |  0.001% | 
 | 702  | Klink              |  0.00075% | 11     |  0.001% | 11     |  0.001% | 
 | 703  | Spewpa             |  0.00075% | 11     |  0.001% | 10     |  0.001% | 
 | 704  | Helioptile         |  0.00075% | 11     |  0.001% | 11     |  0.001% | 
 | 705  | Horsea             |  0.00068% | 10     |  0.001% | 9      |  0.001% | 
 | 706  | Elgyem             |  0.00068% | 10     |  0.001% | 8      |  0.001% | 
 | 707  | Ledyba             |  0.00068% | 10     |  0.001% | 9      |  0.001% | 
 | 708  | NidoranF           |  0.00054% | 8      |  0.001% | 7      |  0.001% | 
 | 709  | Bergmite           |  0.00054% | 8      |  0.001% | 7      |  0.001% | 
 | 710  | Smoochum           |  0.00054% | 8      |  0.001% | 8      |  0.001% | 
 | 711  | Karrablast         |  0.00054% | 8      |  0.001% | 7      |  0.001% | 
 | 712  | Skiploom           |  0.00047% | 7      |  0.000% | 5      |  0.000% | 
 | 713  | Ducklett           |  0.00047% | 7      |  0.000% | 7      |  0.001% | 
 | 714  | Kabuto             |  0.00047% | 7      |  0.000% | 7      |  0.001% | 
 | 715  | Barboach           |  0.00041% | 6      |  0.000% | 5      |  0.000% | 
 | 716  | Budew              |  0.00041% | 6      |  0.000% | 5      |  0.000% | 
 | 717  | Nincada            |  0.00041% | 6      |  0.000% | 5      |  0.000% | 
 | 718  | Pumpkaboo          |  0.00034% | 5      |  0.000% | 4      |  0.000% | 
 | 719  | Flabebe            |  0.00034% | 5      |  0.000% | 5      |  0.000% | 
 | 720  | Pumpkaboo-Large    |  0.00027% | 4      |  0.000% | 4      |  0.000% | 
 | 721  | Stunky             |  0.00020% | 3      |  0.000% | 2      |  0.000% | 
 | 722  | Pumpkaboo-Small    |  0.00020% | 3      |  0.000% | 2      |  0.000% | 
 | 723  | Petilil            |  0.00014% | 2      |  0.000% | 2      |  0.000% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
