 Total battles: 133297
 Avg. weight/team: 0.019
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 653  | Geodude            |  0.00000% | 24     |  0.009% | 20     |  0.010% | 
 | 654  | Skrelp             |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 655  | Kabuto             |  0.00000% | 9      |  0.003% | 9      |  0.005% | 
 | 656  | Cascoon            |  0.00000% | 12     |  0.005% | 10     |  0.005% | 
 | 657  | Frogadier          |  0.00000% | 32     |  0.012% | 28     |  0.014% | 
 | 658  | Fraxure            |  0.00000% | 29     |  0.011% | 27     |  0.014% | 
 | 659  | Oshawott           |  0.00000% | 50     |  0.019% | 39     |  0.020% | 
 | 660  | Marill             |  0.00000% | 9      |  0.003% | 6      |  0.003% | 
 | 661  | Lillipup           |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 662  | Paras              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 663  | Braixen            |  0.00000% | 42     |  0.016% | 30     |  0.015% | 
 | 664  | Burmy              |  0.00000% | 14     |  0.005% | 13     |  0.007% | 
 | 665  | Floette            |  0.00000% | 12     |  0.005% | 7      |  0.004% | 
 | 666  | Bunnelby           |  0.00000% | 25     |  0.009% | 20     |  0.010% | 
 | 667  | Petilil            |  0.00000% | 5      |  0.002% | 3      |  0.002% | 
 | 668  | Darumaka           |  0.00000% | 20     |  0.008% | 16     |  0.008% | 
 | 669  | Ralts              |  0.00000% | 56     |  0.021% | 51     |  0.026% | 
 | 670  | Ledyba             |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 671  | Luxio              |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 672  | Dewott             |  0.00000% | 25     |  0.009% | 23     |  0.012% | 
 | 673  | Cyndaquil          |  0.00000% | 28     |  0.011% | 25     |  0.013% | 
 | 674  | Staryu             |  0.00000% | 20     |  0.008% | 15     |  0.008% | 
 | 675  | Gulpin             |  0.00000% | 6      |  0.002% | 4      |  0.002% | 
 | 676  | Pikachu-Pop-Star   |  0.00000% | 44     |  0.017% | 34     |  0.017% | 
 | 677  | Dwebble            |  0.00000% | 19     |  0.007% | 15     |  0.008% | 
 | 678  | Mothim             |  0.00000% | 15     |  0.006% | 12     |  0.006% | 
 | 679  | Snorunt            |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 680  | Ducklett           |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 681  | Skiploom           |  0.00000% | 26     |  0.010% | 20     |  0.010% | 
 | 682  | Servine            |  0.00000% | 35     |  0.013% | 26     |  0.013% | 
 | 683  | Pansear            |  0.00000% | 10     |  0.004% | 6      |  0.003% | 
 | 684  | Panpour            |  0.00000% | 15     |  0.006% | 12     |  0.006% | 
 | 685  | Goomy              |  0.00000% | 9      |  0.003% | 7      |  0.004% | 
 | 686  | Grotle             |  0.00000% | 14     |  0.005% | 10     |  0.005% | 
 | 687  | Weepinbell         |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 688  | Swirlix            |  0.00000% | 46     |  0.017% | 34     |  0.017% | 
 | 689  | Shellder           |  0.00000% | 43     |  0.016% | 36     |  0.019% | 
 | 690  | Prinplup           |  0.00000% | 25     |  0.009% | 18     |  0.009% | 
 | 691  | Larvesta           |  0.00000% | 12     |  0.005% | 10     |  0.005% | 
 | 692  | Roggenrola         |  0.00000% | 13     |  0.005% | 12     |  0.006% | 
 | 693  | Trapinch           |  0.00000% | 16     |  0.006% | 11     |  0.006% | 
 | 694  | Lampent            |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 695  | Teddiursa          |  0.00000% | 12     |  0.005% | 11     |  0.006% | 
 | 696  | Noibat             |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 697  | Omanyte            |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 698  | Smoochum           |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 699  | Vanillite          |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 700  | Palpitoad          |  0.00000% | 18     |  0.007% | 14     |  0.007% | 
 | 701  | Pumpkaboo-Super    |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 702  | Nincada            |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 703  | Wurmple            |  0.00000% | 26     |  0.010% | 25     |  0.013% | 
 | 704  | Yanma              |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 705  | Horsea             |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 706  | Poliwag            |  0.00000% | 28     |  0.011% | 15     |  0.008% | 
 | 707  | Turtwig            |  0.00000% | 14     |  0.005% | 11     |  0.006% | 
 | 708  | Hoothoot           |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 709  | Woobat             |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 710  | Glameow            |  0.00000% | 6      |  0.002% | 3      |  0.002% | 
 | 711  | Rhyhorn            |  0.00000% | 19     |  0.007% | 12     |  0.006% | 
 | 712  | Litleo             |  0.00000% | 11     |  0.004% | 8      |  0.004% | 
 | 713  | Igglybuff          |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 714  | Watchog            |  0.00000% | 10     |  0.004% | 7      |  0.004% | 
 | 715  | Gothita            |  0.00000% | 8      |  0.003% | 8      |  0.004% | 
 | 716  | Spoink             |  0.00000% | 7      |  0.003% | 5      |  0.003% | 
 | 717  | Sealeo             |  0.00000% | 8      |  0.003% | 8      |  0.004% | 
 | 718  | Sandshrew          |  0.00000% | 9      |  0.003% | 8      |  0.004% | 
 | 719  | Duosion            |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 720  | Lombre             |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 721  | Snubbull           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 722  | Rufflet            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 723  | Remoraid           |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 724  | Venonat            |  0.00000% | 7      |  0.003% | 6      |  0.003% | 
 | 725  | Pumpkaboo-Large    |  0.00000% | 10     |  0.004% | 6      |  0.003% | 
 | 726  | Tympole            |  0.00000% | 3      |  0.001% | 1      |  0.001% | 
 | 727  | Klink              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 728  | Cherubi            |  0.00000% | 3      |  0.001% | 1      |  0.001% | 
 | 729  | Cubchoo            |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 730  | Sewaddle           |  0.00000% | 7      |  0.003% | 5      |  0.003% | 
 | 731  | Duskull            |  0.00000% | 22     |  0.008% | 17     |  0.009% | 
 | 732  | Spheal             |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 733  | Shroomish          |  0.00000% | 10     |  0.004% | 9      |  0.005% | 
 | 734  | Elgyem             |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 735  | Electrike          |  0.00000% | 6      |  0.002% | 4      |  0.002% | 
 | 736  | Foongus            |  0.00000% | 52     |  0.020% | 27     |  0.014% | 
 | 737  | Loudred            |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 738  | Skorupi            |  0.00000% | 16     |  0.006% | 12     |  0.006% | 
 | 739  | Gloom              |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 740  | Slugma             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 741  | Croagunk           |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 742  | Sandile            |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 743  | Ekans              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 744  | Flaaffy            |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 745  | Stunky             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 746  | Pumpkaboo-Small    |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 747  | Helioptile         |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 748  | Honedge            |  0.00000% | 9      |  0.003% | 7      |  0.004% | 
 | 749  | Sliggoo            |  0.00000% | 9      |  0.003% | 8      |  0.004% | 
 | 750  | Munna              |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 751  | Swadloon           |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 752  | Gourgeist-Large    |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 753  | Vibrava            |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 754  | Herdier            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 755  | Shelmet            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 756  | Anorith            |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 757  | Scatterbug         |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 758  | Krabby             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 759  | Hoppip             |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 760  | Nuzleaf            |  0.00000% | 2      |  0.001% | 1      |  0.001% | 
 | 761  | Flabebe            |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
