 Total battles: 737681
 Avg. weight/team: 0.553
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 646  | Tympole            |  0.00075% | 19     |  0.001% | 12     |  0.001% | 
 | 647  | Hoothoot           |  0.00074% | 28     |  0.002% | 24     |  0.002% | 
 | 648  | Tynamo             |  0.00074% | 34     |  0.002% | 19     |  0.002% | 
 | 649  | Swablu             |  0.00073% | 19     |  0.001% | 15     |  0.001% | 
 | 650  | Drowzee            |  0.00073% | 25     |  0.002% | 18     |  0.002% | 
 | 651  | Krabby             |  0.00073% | 21     |  0.001% | 19     |  0.002% | 
 | 652  | Drilbur            |  0.00072% | 20     |  0.001% | 17     |  0.001% | 
 | 653  | NidoranM           |  0.00072% | 14     |  0.001% | 10     |  0.001% | 
 | 654  | Timburr            |  0.00072% | 22     |  0.001% | 15     |  0.001% | 
 | 655  | Anorith            |  0.00071% | 30     |  0.002% | 26     |  0.002% | 
 | 656  | Mantyke            |  0.00070% | 24     |  0.002% | 19     |  0.002% | 
 | 657  | Spritzee           |  0.00070% | 16     |  0.001% | 12     |  0.001% | 
 | 658  | Glameow            |  0.00068% | 19     |  0.001% | 13     |  0.001% | 
 | 659  | Kricketot          |  0.00068% | 25     |  0.002% | 22     |  0.002% | 
 | 660  | Gothita            |  0.00067% | 12     |  0.001% | 5      |  0.000% | 
 | 661  | Skiddo             |  0.00067% | 19     |  0.001% | 15     |  0.001% | 
 | 662  | Deino              |  0.00064% | 22     |  0.001% | 19     |  0.002% | 
 | 663  | Goomy              |  0.00063% | 17     |  0.001% | 13     |  0.001% | 
 | 664  | Spinarak           |  0.00062% | 21     |  0.001% | 19     |  0.002% | 
 | 665  | Panpour            |  0.00062% | 17     |  0.001% | 13     |  0.001% | 
 | 666  | Tranquill          |  0.00062% | 18     |  0.001% | 16     |  0.001% | 
 | 667  | Inkay              |  0.00061% | 23     |  0.002% | 18     |  0.002% | 
 | 668  | Gulpin             |  0.00061% | 14     |  0.001% | 11     |  0.001% | 
 | 669  | Spoink             |  0.00060% | 16     |  0.001% | 15     |  0.001% | 
 | 670  | Larvitar           |  0.00060% | 19     |  0.001% | 17     |  0.001% | 
 | 671  | Croconaw           |  0.00060% | 19     |  0.001% | 12     |  0.001% | 
 | 672  | Amaura             |  0.00060% | 18     |  0.001% | 13     |  0.001% | 
 | 673  | Lillipup           |  0.00058% | 27     |  0.002% | 26     |  0.002% | 
 | 674  | Snubbull           |  0.00057% | 13     |  0.001% | 9      |  0.001% | 
 | 675  | Vibrava            |  0.00056% | 17     |  0.001% | 14     |  0.001% | 
 | 676  | Foongus            |  0.00053% | 16     |  0.001% | 15     |  0.001% | 
 | 677  | Klink              |  0.00052% | 11     |  0.001% | 11     |  0.001% | 
 | 678  | Poliwag            |  0.00052% | 14     |  0.001% | 11     |  0.001% | 
 | 679  | Wingull            |  0.00052% | 18     |  0.001% | 17     |  0.001% | 
 | 680  | Golett             |  0.00052% | 12     |  0.001% | 11     |  0.001% | 
 | 681  | Spearow            |  0.00051% | 14     |  0.001% | 12     |  0.001% | 
 | 682  | Deerling           |  0.00051% | 14     |  0.001% | 13     |  0.001% | 
 | 683  | Noibat             |  0.00050% | 14     |  0.001% | 11     |  0.001% | 
 | 684  | Mareep             |  0.00049% | 20     |  0.001% | 17     |  0.001% | 
 | 685  | Vanillish          |  0.00049% | 19     |  0.001% | 18     |  0.002% | 
 | 686  | Trubbish           |  0.00048% | 13     |  0.001% | 12     |  0.001% | 
 | 687  | Spewpa             |  0.00048% | 11     |  0.001% | 10     |  0.001% | 
 | 688  | Ledyba             |  0.00047% | 10     |  0.001% | 9      |  0.001% | 
 | 689  | Nuzleaf            |  0.00047% | 14     |  0.001% | 10     |  0.001% | 
 | 690  | Paras              |  0.00047% | 11     |  0.001% | 10     |  0.001% | 
 | 691  | Igglybuff          |  0.00046% | 14     |  0.001% | 13     |  0.001% | 
 | 692  | Staryu             |  0.00045% | 18     |  0.001% | 16     |  0.001% | 
 | 693  | Horsea             |  0.00045% | 10     |  0.001% | 9      |  0.001% | 
 | 694  | Skiploom           |  0.00044% | 7      |  0.000% | 5      |  0.000% | 
 | 695  | Scatterbug         |  0.00041% | 21     |  0.001% | 20     |  0.002% | 
 | 696  | Helioptile         |  0.00041% | 11     |  0.001% | 11     |  0.001% | 
 | 697  | Sandile            |  0.00040% | 13     |  0.001% | 12     |  0.001% | 
 | 698  | Bergmite           |  0.00040% | 8      |  0.001% | 7      |  0.001% | 
 | 699  | Shuppet            |  0.00038% | 15     |  0.001% | 11     |  0.001% | 
 | 700  | Beldum             |  0.00038% | 13     |  0.001% | 10     |  0.001% | 
 | 701  | Venonat            |  0.00038% | 28     |  0.002% | 23     |  0.002% | 
 | 702  | Blitzle            |  0.00036% | 14     |  0.001% | 10     |  0.001% | 
 | 703  | Munna              |  0.00035% | 23     |  0.002% | 15     |  0.001% | 
 | 704  | Litwick            |  0.00035% | 13     |  0.001% | 11     |  0.001% | 
 | 705  | Karrablast         |  0.00033% | 8      |  0.001% | 7      |  0.001% | 
 | 706  | Electrike          |  0.00032% | 23     |  0.002% | 19     |  0.002% | 
 | 707  | Kabuto             |  0.00032% | 7      |  0.000% | 7      |  0.001% | 
 | 708  | Ducklett           |  0.00031% | 7      |  0.000% | 7      |  0.001% | 
 | 709  | Elgyem             |  0.00031% | 10     |  0.001% | 8      |  0.001% | 
 | 710  | Smoochum           |  0.00030% | 8      |  0.001% | 8      |  0.001% | 
 | 711  | Slugma             |  0.00025% | 21     |  0.001% | 19     |  0.002% | 
 | 712  | Budew              |  0.00024% | 6      |  0.000% | 5      |  0.000% | 
 | 713  | Pumpkaboo          |  0.00022% | 5      |  0.000% | 4      |  0.000% | 
 | 714  | NidoranF           |  0.00020% | 8      |  0.001% | 7      |  0.001% | 
 | 715  | Finneon            |  0.00019% | 22     |  0.001% | 13     |  0.001% | 
 | 716  | Barboach           |  0.00019% | 6      |  0.000% | 5      |  0.000% | 
 | 717  | Pumpkaboo-Small    |  0.00019% | 3      |  0.000% | 2      |  0.000% | 
 | 718  | Pumpkaboo-Large    |  0.00017% | 4      |  0.000% | 4      |  0.000% | 
 | 719  | Patrat             |  0.00016% | 16     |  0.001% | 11     |  0.001% | 
 | 720  | Nincada            |  0.00015% | 6      |  0.000% | 5      |  0.000% | 
 | 721  | Stunky             |  0.00014% | 3      |  0.000% | 2      |  0.000% | 
 | 722  | Petilil            |  0.00010% | 2      |  0.000% | 2      |  0.000% | 
 | 723  | Flabebe            |  0.00009% | 5      |  0.000% | 5      |  0.000% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
