 Total battles: 737681
 Avg. weight/team: 0.037
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 646  | Machop             |  0.00001% | 17     |  0.001% | 14     |  0.001% | 
 | 647  | Binacle            |  0.00001% | 32     |  0.002% | 31     |  0.003% | 
 | 648  | Croconaw           |  0.00001% | 19     |  0.001% | 12     |  0.001% | 
 | 649  | Vanillite          |  0.00001% | 29     |  0.002% | 26     |  0.002% | 
 | 650  | Pidgey             |  0.00001% | 43     |  0.003% | 36     |  0.003% | 
 | 651  | Karrablast         |  0.00001% | 8      |  0.001% | 7      |  0.001% | 
 | 652  | NidoranF           |  0.00001% | 8      |  0.001% | 7      |  0.001% | 
 | 653  | Luxio              |  0.00001% | 33     |  0.002% | 23     |  0.002% | 
 | 654  | Tranquill          |  0.00001% | 18     |  0.001% | 16     |  0.001% | 
 | 655  | Sandile            |  0.00001% | 13     |  0.001% | 12     |  0.001% | 
 | 656  | Spoink             |  0.00001% | 16     |  0.001% | 15     |  0.001% | 
 | 657  | Mankey             |  0.00001% | 38     |  0.003% | 28     |  0.002% | 
 | 658  | Chespin            |  0.00001% | 44     |  0.003% | 35     |  0.003% | 
 | 659  | Loudred            |  0.00001% | 44     |  0.003% | 35     |  0.003% | 
 | 660  | Spheal             |  0.00001% | 35     |  0.002% | 32     |  0.003% | 
 | 661  | Staravia           |  0.00001% | 50     |  0.003% | 40     |  0.003% | 
 | 662  | Vullaby            |  0.00001% | 75     |  0.005% | 46     |  0.004% | 
 | 663  | Nuzleaf            |  0.00001% | 14     |  0.001% | 10     |  0.001% | 
 | 664  | Larvitar           |  0.00000% | 19     |  0.001% | 17     |  0.001% | 
 | 665  | Poochyena          |  0.00000% | 38     |  0.003% | 36     |  0.003% | 
 | 666  | Purrloin           |  0.00000% | 44     |  0.003% | 38     |  0.003% | 
 | 667  | Mienfoo            |  0.00000% | 22     |  0.001% | 17     |  0.001% | 
 | 668  | Lotad              |  0.00000% | 48     |  0.003% | 38     |  0.003% | 
 | 669  | Azurill            |  0.00000% | 50     |  0.003% | 44     |  0.004% | 
 | 670  | Mime Jr.           |  0.00000% | 67     |  0.005% | 59     |  0.005% | 
 | 671  | Pansage            |  0.00000% | 28     |  0.002% | 19     |  0.002% | 
 | 672  | Minccino           |  0.00000% | 33     |  0.002% | 25     |  0.002% | 
 | 673  | Deerling           |  0.00000% | 14     |  0.001% | 13     |  0.001% | 
 | 674  | Foongus            |  0.00000% | 16     |  0.001% | 15     |  0.001% | 
 | 675  | Servine            |  0.00000% | 36     |  0.002% | 26     |  0.002% | 
 | 676  | Spearow            |  0.00000% | 14     |  0.001% | 12     |  0.001% | 
 | 677  | Snubbull           |  0.00000% | 13     |  0.001% | 9      |  0.001% | 
 | 678  | Noibat             |  0.00000% | 14     |  0.001% | 11     |  0.001% | 
 | 679  | Lillipup           |  0.00000% | 27     |  0.002% | 26     |  0.002% | 
 | 680  | Amaura             |  0.00000% | 18     |  0.001% | 13     |  0.001% | 
 | 681  | Beldum             |  0.00000% | 13     |  0.001% | 10     |  0.001% | 
 | 682  | Staryu             |  0.00000% | 18     |  0.001% | 16     |  0.001% | 
 | 683  | Bergmite           |  0.00000% | 8      |  0.001% | 7      |  0.001% | 
 | 684  | Sewaddle           |  0.00000% | 31     |  0.002% | 28     |  0.002% | 
 | 685  | Lileep             |  0.00000% | 65     |  0.004% | 55     |  0.005% | 
 | 686  | Larvesta           |  0.00000% | 26     |  0.002% | 16     |  0.001% | 
 | 687  | Drilbur            |  0.00000% | 20     |  0.001% | 17     |  0.001% | 
 | 688  | Hoothoot           |  0.00000% | 28     |  0.002% | 24     |  0.002% | 
 | 689  | Timburr            |  0.00000% | 22     |  0.001% | 15     |  0.001% | 
 | 690  | Vibrava            |  0.00000% | 17     |  0.001% | 14     |  0.001% | 
 | 691  | Mareep             |  0.00000% | 20     |  0.001% | 17     |  0.001% | 
 | 692  | Shinx              |  0.00000% | 33     |  0.002% | 26     |  0.002% | 
 | 693  | Electrike          |  0.00000% | 23     |  0.002% | 19     |  0.002% | 
 | 694  | Slugma             |  0.00000% | 21     |  0.001% | 19     |  0.002% | 
 | 695  | Poliwag            |  0.00000% | 14     |  0.001% | 11     |  0.001% | 
 | 696  | Paras              |  0.00000% | 11     |  0.001% | 10     |  0.001% | 
 | 697  | Ducklett           |  0.00000% | 7      |  0.000% | 7      |  0.001% | 
 | 698  | Vanillish          |  0.00000% | 19     |  0.001% | 18     |  0.002% | 
 | 699  | Munna              |  0.00000% | 23     |  0.002% | 15     |  0.001% | 
 | 700  | Skiddo             |  0.00000% | 19     |  0.001% | 15     |  0.001% | 
 | 701  | Litwick            |  0.00000% | 13     |  0.001% | 11     |  0.001% | 
 | 702  | Finneon            |  0.00000% | 22     |  0.001% | 13     |  0.001% | 
 | 703  | Scatterbug         |  0.00000% | 21     |  0.001% | 20     |  0.002% | 
 | 704  | Glameow            |  0.00000% | 19     |  0.001% | 13     |  0.001% | 
 | 705  | Goomy              |  0.00000% | 17     |  0.001% | 13     |  0.001% | 
 | 706  | Anorith            |  0.00000% | 30     |  0.002% | 26     |  0.002% | 
 | 707  | Helioptile         |  0.00000% | 11     |  0.001% | 11     |  0.001% | 
 | 708  | Patrat             |  0.00000% | 16     |  0.001% | 11     |  0.001% | 
 | 709  | Flabebe            |  0.00000% | 5      |  0.000% | 5      |  0.000% | 
 | 710  | Deino              |  0.00000% | 22     |  0.001% | 19     |  0.002% | 
 | 711  | Budew              |  0.00000% | 6      |  0.000% | 5      |  0.000% | 
 | 712  | NidoranM           |  0.00000% | 14     |  0.001% | 10     |  0.001% | 
 | 713  | Barboach           |  0.00000% | 6      |  0.000% | 5      |  0.000% | 
 | 714  | Nincada            |  0.00000% | 6      |  0.000% | 5      |  0.000% | 
 | 715  | Shuppet            |  0.00000% | 15     |  0.001% | 11     |  0.001% | 
 | 716  | Pumpkaboo          |  0.00000% | 5      |  0.000% | 4      |  0.000% | 
 | 717  | Gulpin             |  0.00000% | 14     |  0.001% | 11     |  0.001% | 
 | 718  | Pumpkaboo-Large    |  0.00000% | 4      |  0.000% | 4      |  0.000% | 
 | 719  | Horsea             |  0.00000% | 10     |  0.001% | 9      |  0.001% | 
 | 720  | Elgyem             |  0.00000% | 10     |  0.001% | 8      |  0.001% | 
 | 721  | Stunky             |  0.00000% | 3      |  0.000% | 2      |  0.000% | 
 | 722  | Kabuto             |  0.00000% | 7      |  0.000% | 7      |  0.001% | 
 | 723  | Petilil            |  0.00000% | 2      |  0.000% | 2      |  0.000% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
