 Total battles: 133297
 Avg. weight/team: 0.564
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 653  | Croconaw           |  0.00220% | 14     |  0.005% | 10     |  0.005% | 
 | 654  | Seadra             |  0.00216% | 8      |  0.003% | 8      |  0.004% | 
 | 655  | Litleo             |  0.00214% | 11     |  0.004% | 8      |  0.004% | 
 | 656  | Gothorita          |  0.00209% | 17     |  0.006% | 15     |  0.008% | 
 | 657  | Sandshrew          |  0.00206% | 9      |  0.003% | 8      |  0.004% | 
 | 658  | Electrike          |  0.00205% | 6      |  0.002% | 4      |  0.002% | 
 | 659  | Drowzee            |  0.00204% | 13     |  0.005% | 12     |  0.006% | 
 | 660  | Pumpkaboo          |  0.00201% | 8      |  0.003% | 6      |  0.003% | 
 | 661  | Binacle            |  0.00200% | 8      |  0.003% | 6      |  0.003% | 
 | 662  | Duosion            |  0.00198% | 6      |  0.002% | 5      |  0.003% | 
 | 663  | Trubbish           |  0.00196% | 8      |  0.003% | 6      |  0.003% | 
 | 664  | Mienfoo            |  0.00195% | 9      |  0.003% | 7      |  0.004% | 
 | 665  | Spinarak           |  0.00195% | 5      |  0.002% | 5      |  0.003% | 
 | 666  | Surskit            |  0.00195% | 9      |  0.003% | 7      |  0.004% | 
 | 667  | Bellsprout         |  0.00193% | 6      |  0.002% | 6      |  0.003% | 
 | 668  | Bronzor            |  0.00186% | 8      |  0.003% | 7      |  0.004% | 
 | 669  | Honedge            |  0.00185% | 9      |  0.003% | 7      |  0.004% | 
 | 670  | Tyrogue            |  0.00183% | 4      |  0.002% | 1      |  0.001% | 
 | 671  | Noibat             |  0.00180% | 7      |  0.003% | 7      |  0.004% | 
 | 672  | Marill             |  0.00177% | 9      |  0.003% | 6      |  0.003% | 
 | 673  | Dwebble            |  0.00172% | 19     |  0.007% | 15     |  0.008% | 
 | 674  | Seedot             |  0.00172% | 6      |  0.002% | 6      |  0.003% | 
 | 675  | Pansage            |  0.00171% | 11     |  0.004% | 9      |  0.005% | 
 | 676  | Goomy              |  0.00169% | 9      |  0.003% | 7      |  0.004% | 
 | 677  | Watchog            |  0.00167% | 10     |  0.004% | 7      |  0.004% | 
 | 678  | Venonat            |  0.00164% | 7      |  0.003% | 6      |  0.003% | 
 | 679  | Swablu             |  0.00159% | 7      |  0.003% | 7      |  0.004% | 
 | 680  | Makuhita           |  0.00159% | 8      |  0.003% | 7      |  0.004% | 
 | 681  | Lombre             |  0.00156% | 6      |  0.002% | 5      |  0.003% | 
 | 682  | Barboach           |  0.00155% | 5      |  0.002% | 4      |  0.002% | 
 | 683  | Krokorok           |  0.00151% | 8      |  0.003% | 6      |  0.003% | 
 | 684  | Kabuto             |  0.00149% | 9      |  0.003% | 9      |  0.005% | 
 | 685  | Gourgeist-Large    |  0.00144% | 6      |  0.002% | 6      |  0.003% | 
 | 686  | Sandile            |  0.00141% | 5      |  0.002% | 4      |  0.002% | 
 | 687  | Oddish             |  0.00139% | 11     |  0.004% | 10     |  0.005% | 
 | 688  | Remoraid           |  0.00137% | 6      |  0.002% | 5      |  0.003% | 
 | 689  | Klang              |  0.00135% | 3      |  0.001% | 3      |  0.002% | 
 | 690  | Anorith            |  0.00134% | 5      |  0.002% | 4      |  0.002% | 
 | 691  | Darumaka           |  0.00133% | 20     |  0.008% | 16     |  0.008% | 
 | 692  | Pumpkaboo-Large    |  0.00133% | 10     |  0.004% | 6      |  0.003% | 
 | 693  | Hoothoot           |  0.00133% | 7      |  0.003% | 7      |  0.004% | 
 | 694  | Pansear            |  0.00132% | 10     |  0.004% | 6      |  0.003% | 
 | 695  | Bagon              |  0.00132% | 8      |  0.003% | 7      |  0.004% | 
 | 696  | Grotle             |  0.00131% | 14     |  0.005% | 10     |  0.005% | 
 | 697  | Spheal             |  0.00127% | 5      |  0.002% | 4      |  0.002% | 
 | 698  | Sewaddle           |  0.00122% | 7      |  0.003% | 5      |  0.003% | 
 | 699  | Gothita            |  0.00115% | 8      |  0.003% | 8      |  0.004% | 
 | 700  | Hoppip             |  0.00111% | 6      |  0.002% | 5      |  0.003% | 
 | 701  | Vanillite          |  0.00110% | 4      |  0.002% | 4      |  0.002% | 
 | 702  | Shieldon           |  0.00109% | 3      |  0.001% | 2      |  0.001% | 
 | 703  | Sealeo             |  0.00109% | 8      |  0.003% | 8      |  0.004% | 
 | 704  | Wailmer            |  0.00109% | 7      |  0.003% | 7      |  0.004% | 
 | 705  | Joltik             |  0.00109% | 6      |  0.002% | 4      |  0.002% | 
 | 706  | Glameow            |  0.00104% | 6      |  0.002% | 3      |  0.002% | 
 | 707  | Elgyem             |  0.00104% | 5      |  0.002% | 4      |  0.002% | 
 | 708  | Tranquill          |  0.00104% | 7      |  0.003% | 2      |  0.001% | 
 | 709  | Weepinbell         |  0.00103% | 5      |  0.002% | 5      |  0.003% | 
 | 710  | Spritzee           |  0.00101% | 4      |  0.002% | 4      |  0.002% | 
 | 711  | Spoink             |  0.00101% | 7      |  0.003% | 5      |  0.003% | 
 | 712  | Yanma              |  0.00099% | 5      |  0.002% | 5      |  0.003% | 
 | 713  | Eelektrik          |  0.00098% | 5      |  0.002% | 3      |  0.002% | 
 | 714  | Vibrava            |  0.00096% | 3      |  0.001% | 2      |  0.001% | 
 | 715  | Horsea             |  0.00095% | 6      |  0.002% | 5      |  0.003% | 
 | 716  | Ekans              |  0.00095% | 3      |  0.001% | 3      |  0.002% | 
 | 717  | Paras              |  0.00095% | 3      |  0.001% | 3      |  0.002% | 
 | 718  | Petilil            |  0.00094% | 5      |  0.002% | 3      |  0.002% | 
 | 719  | Klink              |  0.00093% | 3      |  0.001% | 3      |  0.002% | 
 | 720  | Flabebe            |  0.00092% | 5      |  0.002% | 4      |  0.002% | 
 | 721  | Nidorino           |  0.00092% | 6      |  0.002% | 6      |  0.003% | 
 | 722  | Scatterbug         |  0.00091% | 6      |  0.002% | 5      |  0.003% | 
 | 723  | Lampent            |  0.00091% | 5      |  0.002% | 5      |  0.003% | 
 | 724  | Beldum             |  0.00091% | 8      |  0.003% | 8      |  0.004% | 
 | 725  | Helioptile         |  0.00086% | 4      |  0.002% | 4      |  0.002% | 
 | 726  | Loudred            |  0.00085% | 4      |  0.002% | 3      |  0.002% | 
 | 727  | Cubchoo            |  0.00082% | 4      |  0.002% | 2      |  0.001% | 
 | 728  | Shinx              |  0.00079% | 6      |  0.002% | 5      |  0.003% | 
 | 729  | Golett             |  0.00079% | 2      |  0.001% | 1      |  0.001% | 
 | 730  | Igglybuff          |  0.00077% | 4      |  0.002% | 2      |  0.001% | 
 | 731  | Skrelp             |  0.00077% | 4      |  0.002% | 3      |  0.002% | 
 | 732  | Croagunk           |  0.00075% | 3      |  0.001% | 2      |  0.001% | 
 | 733  | Smoochum           |  0.00073% | 4      |  0.002% | 4      |  0.002% | 
 | 734  | Krabby             |  0.00070% | 2      |  0.001% | 2      |  0.001% | 
 | 735  | Finneon            |  0.00069% | 3      |  0.001% | 2      |  0.001% | 
 | 736  | Luxio              |  0.00067% | 4      |  0.002% | 4      |  0.002% | 
 | 737  | Bergmite           |  0.00067% | 4      |  0.002% | 4      |  0.002% | 
 | 738  | Deino              |  0.00066% | 3      |  0.001% | 3      |  0.002% | 
 | 739  | Cherubi            |  0.00060% | 3      |  0.001% | 1      |  0.001% | 
 | 740  | Swadloon           |  0.00051% | 2      |  0.001% | 2      |  0.001% | 
 | 741  | Whismur            |  0.00050% | 7      |  0.003% | 7      |  0.004% | 
 | 742  | Slugma             |  0.00049% | 2      |  0.001% | 2      |  0.001% | 
 | 743  | Snubbull           |  0.00049% | 1      |  0.000% | 1      |  0.001% | 
 | 744  | Gulpin             |  0.00048% | 6      |  0.002% | 4      |  0.002% | 
 | 745  | Omanyte            |  0.00048% | 3      |  0.001% | 2      |  0.001% | 
 | 746  | Tympole            |  0.00048% | 3      |  0.001% | 1      |  0.001% | 
 | 747  | Rufflet            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 748  | Lillipup           |  0.00039% | 2      |  0.001% | 2      |  0.001% | 
 | 749  | Chingling          |  0.00034% | 2      |  0.001% | 2      |  0.001% | 
 | 750  | Shelmet            |  0.00033% | 1      |  0.000% | 1      |  0.001% | 
 | 751  | Ducklett           |  0.00032% | 4      |  0.002% | 3      |  0.002% | 
 | 752  | Woobat             |  0.00030% | 6      |  0.002% | 5      |  0.003% | 
 | 753  | Ledyba             |  0.00030% | 3      |  0.001% | 3      |  0.002% | 
 | 754  | Stunky             |  0.00025% | 1      |  0.000% | 1      |  0.001% | 
 | 755  | Nuzleaf            |  0.00025% | 2      |  0.001% | 1      |  0.001% | 
 | 756  | Herdier            |  0.00025% | 1      |  0.000% | 1      |  0.001% | 
 | 757  | Munna              |  0.00023% | 1      |  0.000% | 1      |  0.001% | 
 | 758  | Nincada            |  0.00014% | 3      |  0.001% | 3      |  0.002% | 
 | 759  | Pumpkaboo-Small    |  0.00011% | 1      |  0.000% | 1      |  0.001% | 
 | 760  | Snorunt            |  0.00009% | 4      |  0.002% | 2      |  0.001% | 
 | 761  | Pumpkaboo-Super    |  0.00002% | 1      |  0.000% | 1      |  0.001% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
